Verbindung;from;to;connection;weight;source
Jeremy Fragrance;Mathilda Huss;Annual Gala des New York Young Republican Club;1;https://archive.is/20240205191537/https://www.tagesspiegel.de/potsdam/landeshauptstadt/rechts-ist-geil-trifft-rassenkunde-nahe-zwischen-potsdamer-adlon-chefin-und-afd-spitzenpolitiker-krah-11156662.html#selection-2337.35-2337.82
Jeremy Fragrance;Maximilian Krah;Annual Gala des New York Young Republican Club;1;https://archive.is/20240205191537/https://www.tagesspiegel.de/potsdam/landeshauptstadt/rechts-ist-geil-trifft-rassenkunde-nahe-zwischen-potsdamer-adlon-chefin-und-afd-spitzenpolitiker-krah-11156662.html#selection-2337.35-2337.82
Matthias Helferich;Ellen Kositza;Sommerfest auf der Terrasse;1;https://archive.is/20240125130452/https://www.spiegel.de/politik/deutschland/peter-kurth-geheimes-vernetzungstreffen-diese-rechtsextremen-waren-auf-der-party-des-ex-cdu-senators-a-392e71d3-fd60-42d6-9d62-a8a923dfae5c
Matthias Helferich;Vincenzo Richter;Sommerfest auf der Terrasse;1;https://archive.is/20240125130452/https://www.spiegel.de/politik/deutschland/peter-kurth-geheimes-vernetzungstreffen-diese-rechtsextremen-waren-auf-der-party-des-ex-cdu-senators-a-392e71d3-fd60-42d6-9d62-a8a923dfae5c
Matthias Helferich;Philip Stein;Sommerfest auf der Terrasse;1;https://archive.is/20240125130452/https://www.spiegel.de/politik/deutschland/peter-kurth-geheimes-vernetzungstreffen-diese-rechtsextremen-waren-auf-der-party-des-ex-cdu-senators-a-392e71d3-fd60-42d6-9d62-a8a923dfae5c
Matthias Helferich;Mathilda Huss;Sommerfest auf der Terrasse;1;https://archive.is/20240125130452/https://www.spiegel.de/politik/deutschland/peter-kurth-geheimes-vernetzungstreffen-diese-rechtsextremen-waren-auf-der-party-des-ex-cdu-senators-a-392e71d3-fd60-42d6-9d62-a8a923dfae5c
Matthias Helferich;Dominik Kaufner;Sommerfest auf der Terrasse;1;https://archive.is/20240125130452/https://www.spiegel.de/politik/deutschland/peter-kurth-geheimes-vernetzungstreffen-diese-rechtsextremen-waren-auf-der-party-des-ex-cdu-senators-a-392e71d3-fd60-42d6-9d62-a8a923dfae5c
Matthias Helferich;Jean-Pascal Hohm;Sommerfest auf der Terrasse;1;https://archive.is/20240125130452/https://www.spiegel.de/politik/deutschland/peter-kurth-geheimes-vernetzungstreffen-diese-rechtsextremen-waren-auf-der-party-des-ex-cdu-senators-a-392e71d3-fd60-42d6-9d62-a8a923dfae5c
Matthias Helferich;Dominik Asch;Treffen der AfD Jugend BW und der IB im Landtag;2;https://www.zvw.de/baden-w%C3%BCrttemberg/rechtsextremisten-im-landtag-identit%C3%A4ren-kader-bei-termin-mit-afd-fraktionschef_arid-658726
Matthias Helferich;Anton Baron;Treffen der AfD Jugend BW und der IB im Landtag;2;https://www.zvw.de/baden-w%C3%BCrttemberg/rechtsextremisten-im-landtag-identit%C3%A4ren-kader-bei-termin-mit-afd-fraktionschef_arid-658726
Matthias Helferich;Steffen Degler;Treffen der AfD Jugend BW und der IB im Landtag;2;https://www.zvw.de/baden-w%C3%BCrttemberg/rechtsextremisten-im-landtag-identit%C3%A4ren-kader-bei-termin-mit-afd-fraktionschef_arid-658726
Matthias Helferich;Nils Hartwig;Treffen Wahlkriesbüro Helferich Januar 2024;3;https://www.volksverpetzer.de/analyse/chronologie-afd-und-identitaeren/
Matthias Helferich;Götz Kubitschek;Treffen Wahlkriesbüro Helferich Januar 2024;3;https://www.volksverpetzer.de/analyse/chronologie-afd-und-identitaeren/
Matthias Helferich;Björn Höcke;Treffen Wahlkriesbüro Helferich Januar 2024;3;https://www.volksverpetzer.de/analyse/chronologie-afd-und-identitaeren/
Björn Höcke;Manuel Wurm;AfD Hessen;1;https://www.antifa-frankfurt.org/2023/07/05/neuer-ja-hessen-vorstand-gewaehlt/
